avg_load,max_load,proc_cpu,target_pid,mem_used_pct,procs_running,procs_blocked,loadavg1,loadavg5,loadavg15,psi_cpu_some,psi_cpu_full,proc_vms_kb,proc_rss_kb,proc_threads,proc_read_bytes,proc_write_bytes,boost_level,timestamp
72,97,680.0,116538,23.895218980596646,30,0,7.39,2.97,1.22,4.36,0.0,7893652,1652060,190,131072,679936,3,1764010742.8993142
54,95,647.0,116538,24.32608594789486,1,0,7.39,2.97,1.22,4.36,0.0,7893784,1704756,183,131072,761856,3,1764010743.4129066
12,44,572.0,116897,15.796651146176476,5,0,7.39,2.97,1.22,4.65,0.0,5287984,302736,65,0,45056,3,1764010745.9661682
38,71,623.0,116897,17.14176029598189,16,0,7.28,3.02,1.24,3.81,0.0,6625888,605172,82,0,303104,3,1764010746.4790623
68,97,709.0,116897,19.52146901364815,7,1,7.28,3.02,1.24,3.81,0.0,7089768,967572,99,0,327680,3,1764010746.9930747
65,91,727.0,116897,20.18309788185968,27,1,7.28,3.02,1.24,3.81,0.0,7130436,1094892,107,0,331776,3,1764010747.506361
70,94,715.0,116897,20.79453834399213,8,0,7.28,3.02,1.24,3.81,0.0,7215668,1202016,109,0,331776,3,1764010748.0204322
40,98,668.0,116897,21.551580061732732,8,0,7.28,3.02,1.24,4.39,0.0,7253744,1295212,114,0,569344,3,1764010748.529778
49,91,642.0,116897,22.27349987303231,6,0,7.28,3.02,1.24,4.39,0.0,7296956,1342756,114,0,655360,3,1764010749.039636
49,95,671.0,116897,22.672662335297467,25,1,7.28,3.02,1.24,4.39,0.0,7510172,1428020,173,32768,688128,3,1764010749.551839
92,96,712.0,116897,23.97658805645647,2,0,7.28,3.02,1.24,5.77,0.0,7875400,1651628,169,573440,851968,3,1764010750.065526
6,100,60.0,117236,14.695150333234054,2,0,6.86,3.0,1.25,4.72,0.0,601864,54688,6,434176,0,3,1764010752.6152654
3,20,87.5,117236,15.786972666276533,1,1,6.86,3.0,1.25,4.72,0.0,2545548,395348,27,749568,0,3,1764010753.1241975
4,33,56.0,117236,15.836462625352532,1,2,6.86,3.0,1.25,4.72,0.0,2552116,401204,27,749568,0,1,1764010753.633564
7,100,40.5,117236,15.860010267170942,1,1,6.86,3.0,1.25,3.86,0.0,2554296,401428,27,749568,0,3,1764010754.1423876
1,5,33.4,117236,15.628924087291907,1,1,6.86,3.0,1.25,3.86,0.0,2551564,401672,27,749568,0,1,1764010754.6535199
1,7,29.6,117236,15.635185165783883,1,1,6.86,3.0,1.25,3.86,0.0,2551696,401920,27,749568,0,0,1764010755.169103
1,8,26.6,117236,15.620966780363865,1,1,6.86,3.0,1.25,3.86,0.0,2551788,402172,27,749568,0,0,1764010755.684704
1,9,24.7,117236,15.586692988140872,1,1,6.39,2.97,1.25,3.16,0.0,2551852,402420,27,749568,0,0,1764010756.2003849
0,2,84.2,117304,14.14295314368501,2,0,6.39,2.97,1.25,2.59,0.0,1201952,93672,8,0,0,3,1764010759.776806
3,22,74.2,117304,15.257350281648751,1,1,6.39,2.97,1.25,2.12,0.0,2549196,397220,27,0,0,2,1764010760.2850382
3,30,50.4,117304,15.177203488044333,1,1,6.39,2.97,1.25,2.12,0.0,2552272,400884,27,0,0,1,1764010760.7940497
1,6,39.5,117304,15.095360466003838,1,1,5.96,2.93,1.25,2.12,0.0,2554452,401132,27,0,0,1,1764010761.3054678
1,10,33.0,117304,14.707023932286557,1,1,5.96,2.93,1.25,2.12,0.0,2551676,401376,27,0,0,1,1764010761.8205783
1,9,29.4,117304,14.698966847215223,1,1,5.96,2.93,1.25,1.73,0.0,2551676,401632,27,0,0,0,1764010762.3359375
1,9,27.2,117304,14.651597173684316,1,1,5.96,2.93,1.25,1.73,0.0,2551840,401880,27,0,0,0,1764010762.850983
1,9,25.1,117304,14.590632728129005,1,0,5.96,2.93,1.25,1.73,0.0,2551840,402124,27,0,0,0,1764010763.367816
0,2,90.9,117373,13.951603609374551,2,0,5.48,2.89,1.24,1.16,0.0,1691184,360608,14,0,0,3,1764010766.9466238
4,34,67.8,117373,14.51115943699185,1,1,5.48,2.89,1.24,1.16,0.0,2550832,398452,27,0,0,2,1764010767.4573445
3,21,52.9,117373,14.54361227809965,1,1,5.48,2.89,1.24,1.16,0.0,2553004,401064,27,0,0,1,1764010767.9735343
2,20,42.0,117373,14.36421117644916,1,1,5.48,2.89,1.24,0.95,0.0,2551816,401296,27,0,0,1,1764010768.4913092
1,12,35.9,117373,14.337994469297522,1,1,5.48,2.89,1.24,0.95,0.0,2551948,401544,27,0,0,1,1764010769.0060072
1,10,31.6,117373,14.319136400214127,1,1,5.48,2.89,1.24,0.95,0.0,2551812,401792,27,0,0,1,1764010769.5212243
1,10,29.2,117373,14.319136400214127,1,1,5.48,2.89,1.24,0.95,0.0,2552008,402040,27,0,0,0,1764010770.0367565
1,8,27.1,117373,14.313623657796892,1,1,5.48,2.89,1.24,0.78,0.0,2552008,402288,27,0,0,0,1764010770.552241
5,47,91.8,117442,14.194039553053784,2,1,5.12,2.85,1.24,0.52,0.0,2544444,393860,27,0,0,3,1764010774.1333704
3,19,59.0,117442,14.358698434031925,1,1,5.12,2.85,1.24,0.52,0.0,2552408,400980,27,0,0,1,1764010774.6421456
1,6,43.7,117442,14.366506073745033,1,1,5.12,2.85,1.24,0.52,0.0,2554588,401252,27,0,0,1,1764010775.1534123
1,8,36.1,117442,14.218410364554412,1,1,5.12,2.85,1.24,0.52,0.0,2551780,401492,27,0,0,1,1764010775.668998
1,8,31.4,117442,14.199527350935192,1,1,4.95,2.86,1.25,0.42,0.0,2551780,401736,27,0,0,1,1764010776.1843538
1,12,28.5,117442,14.199427572791901,1,1,4.95,2.86,1.25,0.42,0.0,2551768,401988,27,0,0,0,1764010776.699341
1,7,26.3,117442,14.19982668536509,2,0,4.95,2.86,1.25,0.42,0.0,2551832,402240,27,0,0,0,1764010777.2146707
1,11,25.9,117442,14.331783279877197,2,1,4.95,2.86,1.25,0.42,0.0,2200032,359780,5,0,0,0,1764010777.728381
0,2,76.9,117510,12.935762332453793,2,0,4.95,2.86,1.25,0.28,0.0,717156,77052,8,0,0,2,1764010780.792073
4,38,78.1,117510,14.15624858127953,1,1,4.63,2.83,1.25,0.28,0.0,2548084,396564,27,0,0,2,1764010781.3006332
2,22,55.6,117510,14.221004596280174,1,1,4.63,2.83,1.25,0.28,0.0,2552500,400788,27,0,0,1,1764010781.8125575
2,11,42.7,117510,14.193939774910492,1,1,4.63,2.83,1.25,0.23,0.0,2554548,401024,27,0,0,1,1764010782.325555
1,9,35.9,117510,13.9581390777606,1,1,4.63,2.83,1.25,0.23,0.0,2552140,401260,27,0,0,1,1764010782.8372767
1,9,31.5,117510,13.946564813137986,1,1,4.63,2.83,1.25,0.23,0.0,2552140,401512,27,0,0,1,1764010783.3531418
1,9,28.4,117510,13.941999963082086,1,1,4.63,2.83,1.25,0.23,0.0,2552208,401760,27,0,0,0,1764010783.8702247
2,13,26.8,117510,13.94983254733101,2,1,4.63,2.83,1.25,0.19,0.0,2552208,402008,27,0,0,0,1764010784.3931673
0,1,88.4,117579,13.139758746427322,2,0,4.26,2.78,1.24,0.15,0.0,1557596,335268,10,0,0,3,1764010787.946598
5,36,70.1,117579,14.01097160463709,1,1,4.26,2.78,1.24,0.12,0.0,2549900,398504,27,0,0,2,1764010788.4554782
2,19,50.0,117579,14.03165062483568,1,1,4.26,2.78,1.24,0.12,0.0,2552312,401204,27,0,0,1,1764010788.9669878
1,8,39.4,117579,13.896301573451431,3,1,4.26,2.78,1.24,0.12,0.0,2551900,401448,27,0,0,1,1764010789.482172
1,8,33.7,117579,13.902587596479233,2,1,4.26,2.78,1.24,0.12,0.0,2552032,401700,27,0,0,1,1764010789.9974608
2,10,30.0,117579,13.912665188952367,1,1,4.26,2.78,1.24,0.1,0.0,2551880,401952,27,0,0,1,1764010790.5172935
1,6,27.1,117579,13.962953373174747,1,1,4.0,2.75,1.24,0.1,0.0,2552012,402200,27,0,0,0,1764010791.0333612
1,9,25.3,117579,13.950830328763997,1,1,4.0,2.75,1.24,0.1,0.0,2552208,402448,27,0,0,0,1764010791.5499966
0,2,93.0,117649,13.067244980785219,2,0,4.0,2.75,1.24,0.06,0.0,1191704,172264,10,3293184,0,3,1764010795.1307464
6,86,60.2,117649,13.399905310542016,1,1,4.0,2.75,1.24,0.06,0.0,1807016,217052,17,3489792,0,2,1764010795.6393688
2,16,39.5,117649,13.406191333569806,1,0,3.68,2.7,1.23,0.05,0.0,1807016,217052,17,3489792,0,1,1764010796.1476417
6,100,29.7,117649,13.396313297383266,1,0,3.68,2.7,1.23,0.05,0.0,1807016,217052,17,3489792,0,3,1764010796.6555889
0,2,23.5,117649,13.391224612075048,1,0,3.68,2.7,1.23,0.05,0.0,1807016,217052,17,3489792,0,0,1764010797.1635034
6,100,19.8,117649,13.38873015849259,1,0,3.68,2.7,1.23,0.05,0.0,1807016,217052,17,3489792,0,3,1764010797.6713603
0,2,17.2,117649,13.387582709844658,1,0,3.68,2.7,1.23,0.04,0.0,1807016,217052,17,3489792,0,0,1764010798.1793587
0,4,15.0,117649,13.3620644496961,1,0,3.68,2.7,1.23,0.04,0.0,1807016,217052,17,3489792,0,0,1764010798.6872551
0,2,98.0,117698,13.04699001769566,2,1,3.39,2.66,1.22,0.03,0.0,1305308,207252,11,0,0,3,1764010802.238172
6,97,54.9,117698,13.297981937162717,1,1,3.39,2.66,1.22,0.03,0.0,1807020,216992,17,0,0,3,1764010802.7469845
5,70,36.6,117698,13.310553983218309,1,0,3.39,2.66,1.22,0.03,0.0,1807020,216992,17,0,0,1,1764010803.2555525
6,100,27.9,117698,13.301124948676613,1,0,3.39,2.66,1.22,0.03,0.0,1807020,216992,17,0,0,3,1764010803.763736
0,1,22.7,117698,13.278874422721076,2,0,3.39,2.66,1.22,0.02,0.0,1807020,216992,17,0,0,0,1764010804.2716687
0,1,18.9,117698,13.280445928478024,1,0,3.39,2.66,1.22,0.02,0.0,1807020,216992,17,0,0,0,1764010804.779799
0,1,16.2,117698,13.27682897078346,2,0,3.39,2.66,1.22,0.02,0.0,1807020,216992,17,0,0,0,1764010805.2880132
0,1,15.9,117698,13.538646818798405,2,1,3.39,2.66,1.22,0.02,0.0,2,0,0,0,1764010805.796544
1,9,100.0,117748,12.627846982235003,2,0,3.19,2.63,1.22,0.01,0.0,481712,51104,6,0,0,3,1764010808.839469
6,52,93.3,117748,13.225942117701294,2,1,3.19,2.63,1.22,0.01,0.0,1807012,217056,17,0,0,3,1764010809.3485882
1,13,50.4,117748,13.231554638261823,1,0,3.19,2.63,1.22,0.01,0.0,1807012,217056,17,0,0,1,1764010809.8570101
0,4,35.1,117748,13.2358949874953,1,0,3.19,2.63,1.22,0.01,0.0,1807012,217056,17,0,0,1,1764010810.365355
0,8,27.2,117748,13.2358949874953,1,0,3.19,2.63,1.22,0.01,0.0,1807012,217056,17,0,0,0,1764010810.8734987
0,2,22.3,117748,13.218134477988198,1,0,2.94,2.59,1.21,0.01,0.0,1807012,217056,17,0,0,0,1764010811.38166
0,2,18.7,117748,13.225243670698205,1,0,2.94,2.59,1.21,0.01,0.0,1807012,217056,17,0,0,0,1764010811.8895464
0,2,16.4,117748,13.218159422524023,1,0,2.94,2.59,1.21,0.01,0.0,1807012,217056,17,0,0,0,1764010812.3975024
2,19,100.0,117800,12.724656725770245,2,0,2.94,2.59,1.21,0.0,0.0,489336,58544,6,0,0,3,1764010815.9471893
7,78,79.7,117800,13.184633966375758,1,1,2.94,2.59,1.22,0.0,0.0,1807020,217076,17,0,0,2,1764010816.4556365
0,3,47.5,117800,13.19618328646255,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076,17,0,0,1,1764010816.9641645
0,2,33.3,117800,13.209378945913762,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076,17,0,0,1,1764010817.4723253
0,6,25.6,117800,13.20142163898571,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076,17,0,0,0,1764010817.9802682
0,6,20.9,117800,13.204564650499616,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076,17,0,0,0,1764010818.4881015
0,5,17.9,117800,13.202145030524626,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076,17,0,0,0,1764010818.996248
0,1,15.5,117800,13.200523635696026,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076,17,0,0,0,1764010819.5041175
1,18,96.4,117851,12.684196688662762,2,0,2.71,2.55,1.22,0.0,0.0,740564,139292,6,0,0,3,1764010823.0538352
5,81,70.8,117851,13.188400591285276,1,1,2.71,2.55,1.22,0.0,0.0,1807012,217000,17,0,0,2,1764010823.5626929
1,4,44.6,117851,13.20281853299189,1,0,2.71,2.55,1.22,0.0,0.0,1807012,217000,17,0,0,1,1764010824.0710723
0,4,32.2,117851,13.206061322649088,1,0,2.71,2.55,1.22,0.0,0.0,1807012,217000,17,0,0,1,1764010824.579119
0,3,25.5,117851,13.214043574112955,1,0,2.71,2.55,1.22,0.0,0.0,1807012,217000,17,0,0,0,1764010825.087131
0,5,21.2,117851,13.215390579047492,1,0,2.71,2.55,1.22,0.0,0.0,1807012,217000,17,0,0,0,1764010825.595192
0,5,18.0,117851,13.212197678461933,1,0,2.49,2.51,1.21,0.0,0.0,1807012,217000,17,0,0,0,1764010826.103008
0,5,15.8,117851,13.212197678461933,1,0,2.49,2.51,1.21,0.0,0.0,1807012,217000,17,0,0,0,1764010826.6109118
1,12,97.2,117902,12.68624214060038,2,0,2.49,2.51,1.21,0.0,0.0,856828,165184,6,0,0,3,1764010830.1602032
11,100,64.3,117902,13.14831472221516,2,1,2.49,2.51,1.21,0.0,0.0,1807020,219140,17,0,0,3,1764010830.6689959
0,2,41.3,117902,13.157344644183656,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140,17,0,0,1,1764010831.1779187
0,1,30.6,117902,13.159065817155557,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140,17,0,0,1,1764010831.6859853
0,2,24.1,117902,13.142926702477043,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140,17,0,0,0,1764010832.1940026
0,1,20.2,117902,13.142926702477043,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140,17,0,0,0,1764010832.7021172
0,1,17.2,117902,13.145670601417747,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140,17,0,0,0,1764010833.2098908
0,1,15.3,117902,13.145670601417747,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140,17,0,0,0,1764010833.7178156
1,13,54.1,118041,13.762548972359955,2,1,2.11,2.42,1.2,0.0,0.0,1513036,201304,24,8650752,0,1,1764010837.2692087
12,53,70.6,118056,15.391851218814967,3,0,2.11,2.42,1.2,0.0,0.0,49478396,199212,17,39358464,0,2,1764010838.2988331
8,48,50.2,118056,15.181768338100232,1,0,2.11,2.42,1.2,0.0,0.0,49478396,201256,17,39358464,0,1,1764010838.8086197
1,3,42.2,118056,15.069867150391103,2,0,2.11,2.42,1.2,0.0,0.0,50213344,193000,26,39833600,0,1,1764010839.3200054
0,2,34.0,118056,15.069093869780549,1,0,2.11,2.42,1.2,0.0,0.0,50213344,193000,26,39833600,0,1,1764010839.834652
0,2,28.6,118056,15.067247974129527,1,0,2.11,2.42,1.2,0.0,0.0,50213344,193000,26,39833600,0,0,1764010840.3496754
3,26,22.8,117952,15.21192628191217,2,0,2.18,2.43,1.21,0.0,0.0,3498788,334864,31,69394432,143360,0,1764010841.3709784
0,2,66.6,118182,13.251759712279743,3,0,2.18,2.43,1.21,0.0,0.0,446140,75868,1,0,0,2,1764010843.9244835
12,51,66.2,118279,16.12751546935389,3,0,2.18,2.43,1.21,0.0,0.0,49477864,178816,17,4096,0,2,1764010844.9523318
10,55,56.9,118279,15.852077904778728,1,0,2.18,2.43,1.21,0.0,0.0,49478432,202012,17,4096,0,1,1764010845.4636455
2,14,47.8,118279,15.536280081239362,1,0,2.18,2.43,1.21,0.0,0.0,50215748,194172,26,4096,0,1,1764010845.978115
2,5,37.5,118279,15.473669296319637,1,0,2.08,2.41,1.21,0.0,0.0,50213380,193792,26,4096,0,1,1764010846.4926286
0,2,30.9,118279,15.470651007484859,1,0,2.08,2.41,1.21,0.0,0.0,50213380,193792,26,4096,0,1,1764010847.0076182
0,2,26.2,118279,15.34373320920932,1,0,2.08,2.41,1.21,0.0,0.0,50213380,193792,26,4096,0,0,1764010847.522856
4,39,8.0,118276,13.827329931896426,8,1,2.08,2.41,1.21,0.0,0.0,0,1764010848.544986
6,100,83.3,118484,13.571374049800266,2,0,2.08,2.4,1.21,0.0,0.0,660704,120224,2,0,0,3,1764010851.1004148
4,17,39.2,118484,15.800342937478518,5,1,2.08,2.4,1.21,0.0,0.0,1534332,224180,24,0,0,1,1764010851.609659
10,56,53.0,118501,15.409985896359446,1,0,2.08,2.4,1.21,0.0,0.0,49478388,201668,17,0,0,1,1764010852.6446807
2,13,44.0,118501,15.13559600228891,1,0,2.08,2.4,1.21,0.0,0.0,50215704,193852,26,0,0,1,1764010853.1573331
1,4,34.9,118501,15.130232927086617,1,0,2.08,2.4,1.21,0.0,0.0,50213336,193472,26,0,0,1,1764010853.6719873
0,3,29.0,118501,15.12699013742943,2,0,2.08,2.4,1.21,0.0,0.0,50213336,193472,26,0,0,0,1764010854.187055
2,29,24.7,118501,15.116937489492111,1,0,2.08,2.4,1.21,0.0,0.0,50213336,193472,26,0,0,0,1764010854.7028093
4,23,60.5,118613,14.322977858731111,3,1,1.99,2.38,1.21,0.0,0.0,3514232,316016,35,0,131072,2,1764010858.2883976
12,56,60.6,118613,16.924019442769,2,0,1.99,2.38,1.21,0.0,0.0,3534712,333780,33,0,135168,2,1764010858.7986736
10,55,60.7,118613,16.213474339805444,1,0,1.99,2.38,1.21,0.0,0.0,3533624,334096,33,0,135168,2,1764010859.3090174
1,8,44.5,118613,15.98178949106661,1,0,1.99,2.38,1.21,0.0,0.0,3533624,334096,33,0,135168,1,1764010859.8186877
1,3,35.3,118613,15.841576255196566,1,0,1.99,2.38,1.21,0.0,0.0,3533624,334096,33,0,135168,1,1764010860.3306725
0,3,29.5,118613,15.792310796943,1,0,1.99,2.38,1.21,0.0,0.0,3533624,334096,33,0,135168,0,1764010860.8462498
0,7,25.7,118613,15.731770408496704,1,0,1.83,2.34,1.2,0.0,0.0,3533624,334096,33,0,135168,0,1764010861.3617218
0,1,22.6,118613,15.733341914253662,1,0,1.83,2.34,1.2,0.0,0.0,3533624,334096,33,0,135168,0,1764010861.8778248
5,46,22.4,118613,16.089799331187105,3,0,1.83,2.34,1.2,0.0,0.0,3498796,336500,31,0,135168,0,1764010862.3918464
5,21,59.2,118942,15.239764383892417,2,1,1.83,2.34,1.2,0.0,0.0,49147488,117112,13,0,0,1,1764010865.4576466
12,49,66.6,118942,17.09688507603344,3,0,1.83,2.34,1.2,0.0,0.0,49397856,173936,16,0,0,2,1764010865.9679577
11,54,59.6,118942,15.904137151044651,1,0,2.01,2.37,1.22,0.0,0.0,49478292,201760,17,0,0,1,1764010866.4768808
19,100,47.2,118942,15.339667249869915,1,0,2.01,2.37,1.22,0.0,0.0,50215608,193748,26,0,0,3,1764010866.987802
1,6,36.4,118942,15.218486694834032,1,0,2.01,2.37,1.22,0.0,0.0,50213368,193340,26,0,0,1,1764010867.5123022
0,2,29.9,118942,15.222727265924219,1,0,2.01,2.37,1.22,0.0,0.0,50213368,193340,26,0,0,0,1764010868.0276368
6,100,25.2,118942,15.17074285326576,1,0,2.01,2.37,1.22,0.0,0.0,50213368,193340,26,0,0,3,1764010868.5429313
6,51,21.2,118838,15.551396469949063,1,1,2.01,2.37,1.22,0.0,0.0,3498856,336316,31,0,135168,0,1764010869.5638118
0,2,57.1,119055,13.833566065852576,3,0,1.84,2.33,1.21,0.0,0.0,1964200,124828,21,0,4096,1,1764010872.1160471
5,18,53.8,119055,15.6464600959766,2,1,1.84,2.33,1.21,0.0,0.0,3538676,332952,35,0,143360,1,1764010872.6253414
12,50,57.7,119055,15.632391377771526,3,0,1.84,2.33,1.21,0.0,0.0,3534704,333868,33,0,143360,1,1764010873.1367822
10,56,49.1,119055,15.65920675378296,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860,33,0,143360,1,1764010873.649488
0,3,38.3,119055,15.378056890503967,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860,33,0,143360,1,1764010874.1660604
1,4,31.7,119055,15.341238755626863,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860,33,0,143360,1,1764010874.681829
0,3,26.9,119055,15.337646742468126,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860,33,0,143360,0,1764010875.2008433
0,3,23.5,119055,15.300703884911904,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860,33,0,143360,0,1764010875.716866
0,3,23.2,119055,14.857688928667113,3,0,1.94,2.34,1.22,0.0,0.0,3498788,335324,31,0,143360,0,1764010876.2301722
0,1,72.4,119279,13.222998662473984,1,0,1.94,2.34,1.22,0.0,0.0,2098716,57752,13,4079616,0,2,1764010879.3040574
4,21,26.2,119279,13.334176458644208,1,0,1.94,2.34,1.22,0.0,0.0,2098716,57752,11,4079616,0,0,1764010879.8165617
0,7,15.9,119279,13.324073921635248,1,0,1.94,2.34,1.22,0.0,0.0,2098716,57752,11,4079616,0,0,1764010880.331928
0,2,12.0,119279,13.32816482551048,1,0,1.94,2.34,1.22,0.0,0.0,2098716,57752,11,4079616,0,0,1764010880.8469112
0,3,9.3,119279,13.168819130662968,1,0,1.78,2.3,1.21,0.0,0.0,2098716,57752,11,4079616,0,0,1764010881.3622246
6,100,7.6,119279,13.168819130662968,1,0,1.78,2.3,1.21,0.0,0.0,2098716,57752,11,4079616,0,3,1764010881.877709
0,2,6.5,119279,13.160487655697562,1,0,1.78,2.3,1.21,0.0,0.0,2098716,57752,11,4079616,0,0,1764010882.3918054
0,2,5.6,119279,13.15604752832078,1,0,1.78,2.3,1.21,0.0,0.0,2098716,57752,11,4079616,0,0,1764010882.9068706
0,4,20.4,120099,13.2651050389459,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624,11,0,0,0,1764010887.0099778
0,4,13.4,120099,13.253530774323297,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624,11,0,0,0,1764010887.5237637
0,3,10.0,120099,13.037411315939007,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624,11,0,0,0,1764010888.038672
6,100,7.9,120099,13.032921299490585,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624,11,0,0,3,1764010888.5540445
0,2,6.6,120099,13.029878066119982,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624,11,0,0,0,1764010889.0690215
0,2,5.6,120099,13.020324308899166,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624,11,0,0,0,1764010889.583992
0,2,110.0,120913,12.755363449370327,3,0,1.58,2.24,1.2,0.0,0.0,2090292,49696,13,0,0,3,1764010893.1690109
3,20,32.7,120913,13.064226691950454,1,1,1.58,2.24,1.2,0.0,0.0,2098716,57760,13,0,0,1,1764010893.6790323
0,3,17.8,120913,13.061033791364896,1,0,1.58,2.24,1.2,0.0,0.0,2098716,57760,11,0,0,0,1764010894.1878104
0,1,12.2,120913,13.063977246592206,1,0,1.58,2.24,1.2,0.0,0.0,2098716,57760,11,0,0,0,1764010894.6958427
0,2,9.3,120913,12.897771804392931,2,0,1.58,2.24,1.2,0.0,0.0,2098716,57760,11,0,0,0,1764010895.2037356
0,2,7.5,120913,12.897771804392931,1,0,1.58,2.24,1.2,0.0,0.0,2098716,57760,11,0,0,0,1764010895.711747
0,1,6.3,120913,12.890762389826227,1,0,1.45,2.2,1.2,0.0,0.0,2098716,57760,11,0,0,0,1764010896.219709
0,1,5.4,120913,12.890762389826227,1,0,1.45,2.2,1.2,0.0,0.0,2098716,57760,11,0,0,0,1764010896.7277527
0,3,95.4,121728,12.848032399958687,1,1,1.45,2.2,1.2,0.0,0.0,2098716,57628,13,0,0,3,1764010900.3029
3,13,28.7,121728,12.955343793076091,1,0,1.45,2.2,1.2,0.0,0.0,2098716,57628,11,0,0,0,1764010900.8121529
0,2,16.9,121728,12.96811539541829,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628,11,0,0,0,1764010901.320463
0,1,12.0,121728,12.964598215867017,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628,11,0,0,0,1764010901.8284614
0,1,9.3,121728,12.815704281530016,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628,11,0,0,0,1764010902.33659
0,1,7.6,121728,12.826280764719645,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628,11,0,0,0,1764010902.84472
0,1,6.4,121728,12.809493092109692,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628,11,0,0,0,1764010903.352745
0,1,5.5,121728,12.809493092109692,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628,11,0,0,0,1764010903.8607895
0,2,62.5,122543,12.885000202050744,1,1,1.23,2.13,1.18,0.0,0.0,2098712,57716,13,0,0,2,1764010907.438435
2,13,24.0,122543,12.888193102636292,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716,11,0,0,0,1764010907.947084
0,2,14.9,122543,12.893655955981876,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716,11,0,0,0,1764010908.4550967
0,1,10.8,122543,12.748852925520104,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716,11,0,0,0,1764010908.963075
0,1,8.4,122543,12.746732639975011,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716,11,0,0,0,1764010909.4736578
0,1,6.9,122543,12.743539739389465,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716,11,0,0,0,1764010909.9886072
0,2,5.8,122543,12.73767777347069,2,0,1.23,2.13,1.18,0.0,0.0,2098712,57716,11,0,0,0,1764010910.5029867
0,2,5.1,122543,12.73882522211862,1,0,1.21,2.11,1.18,0.0,0.0,2098712,57716,11,0,0,0,1764010911.0174177
0,3,44.4,123359,12.791508081780156,1,1,1.21,2.11,1.18,0.0,0.0,2098716,57440,13,0,0,1,1764010914.5953119
4,19,20.8,123359,12.807622251922846,1,0,1.21,2.11,1.18,0.0,0.0,2098716,57440,11,0,0,0,1764010915.1068444
6,100,13.5,123359,12.807622251922846,1,0,1.21,2.11,1.18,0.0,0.0,2098716,57440,11,0,0,3,1764010915.621638
0,1,10.0,123359,12.66723440430203,2,0,1.11,2.08,1.18,0.0,0.0,2098716,57440,11,0,0,0,1764010916.1363552
0,1,7.9,123359,12.676663438843727,1,0,1.11,2.08,1.18,0.0,0.0,2098716,57440,11,0,0,0,1764010916.6514542
0,2,6.6,123359,12.67307142568499,1,0,1.11,2.08,1.18,0.0,0.0,2098716,57440,11,0,0,0,1764010917.1664755
0,2,5.6,123359,12.673869650831382,1,0,1.11,2.08,1.18,0.0,0.0,2098716,57440,11,0,0,0,1764010917.6816263
0,2,40.0,124172,12.529964623659296,2,0,1.03,2.04,1.17,0.0,0.0,882664,42860,12,24559616,0,1,1764010921.263181
2,13,16.3,124172,12.816926563785424,1,0,1.03,2.04,1.17,0.0,0.0,1192448,183164,14,25849856,0,0,1764010921.7717347
1,10,9.8,124172,12.818498069542372,1,1,1.03,2.04,1.17,0.0,0.0,1192448,183164,14,25849856,0,0,1764010922.2806125
